Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords,,,,,,,,,,,,;is_advanced;student_accuracy;question_difficulty;topic_difficulty;subtopic_difficulty
1044;Lithuania;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order,,,,,,,,,;0;0.5702801945152006;0.6666666666666667;0.6580310880829016;0.6755725190839694
1044;Lithuania;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order,,,,,,,,,;0;0.5702801945152006;0.6666666666666667;0.6580310880829016;0.6755725190839694
753;Italy;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order,,,,,,,,,;0;0.37914976287069313;0.6666666666666667;0.6580310880829016;0.6755725190839694
37;Portugal;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order,,,,,,,,,;0;0.6161468605734844;0.6666666666666667;0.6580310880829016;0.6755725190839694
1056;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.278441231929604;0.5714285714285714;0.6580310880829016;0.6755725190839694
1046;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.292661847894406;0.5714285714285714;0.6580310880829016;0.6755725190839694
1024;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.19510789859627067;0.5714285714285714;0.6580310880829016;0.6755725190839694
1032;Lithuania;877;1;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.278441231929604;0.5714285714285714;0.6580310880829016;0.6755725190839694
1011;Portugal;877;0;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.3712549759061387;0.5714285714285714;0.6580310880829016;0.6755725190839694
483;Portugal;877;1;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.6743328952631278;0.5714285714285714;0.6580310880829016;0.6755725190839694
1044;Lithuania;877;1;Basic;Differentiation;Partial Differentiation;Second order,,,,,,,,,,,,;0;0.5702801945152006;0.5714285714285714;0.6580310880829016;0.6755725190839694
1050;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.23412947831552483;0.5555555555555556;0.6580310880829016;0.6755725190839694
239;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.6495418306923815;0.5555555555555556;0.6580310880829016;0.6755725190839694
1026;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.23866391308251772;0.5555555555555556;0.6580310880829016;0.6755725190839694
1034;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.23412947831552483;0.5555555555555556;0.6580310880829016;0.6755725190839694
165;Portugal;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.28112077806080255;0.5555555555555556;0.6580310880829016;0.6755725190839694
1075;Portugal;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.33394575255040376;0.5555555555555556;0.6580310880829016;0.6755725190839694
26;Portugal;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.735869448575064;0.5555555555555556;0.6580310880829016;0.6755725190839694
1044;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.5702801945152006;0.5555555555555556;0.6580310880829016;0.6755725190839694
1044;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.5702801945152006;0.5555555555555556;0.6580310880829016;0.6755725190839694
1039;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.22275298554368322;0.5;0.6580310880829016;0.6755725190839694
1043;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.18009959870424985;0.5;0.6580310880829016;0.6755725190839694
1049;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.1780431594385083;0.5;0.6580310880829016;0.6755725190839694
1044;Lithuania;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.5702801945152006;0.5;0.6580310880829016;0.6755725190839694
1044;Lithuania;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.5702801945152006;0.5;0.6580310880829016;0.6755725190839694
37;Portugal;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order,,,,,,,,,,,;0;0.6161468605734844;0.5;0.6580310880829016;0.6755725190839694
1044;Lithuania;880;0;Advanced;Differentiation;Partial Differentiation;First order,Directional derivative,Gradient,,,,,,,,,,;1;0.5702801945152006;0.5;0.6580310880829016;0.6755725190839694
37;Portugal;880;1;Advanced;Differentiation;Partial Differentiation;First order,Directional derivative,Gradient,,,,,,,,,,;1;0.6161468605734844;0.5;0.6580310880829016;0.6755725190839694
1044;Lithuania;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient,,,,,,,,,,,;1;0.5702801945152006;0.0;0.6580310880829016;0.6755725190839694
37;Portugal;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient,,,,,,,,,,,;1;0.6161468605734844;0.0;0.6580310880829016;0.6755725190839694
37;Portugal;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient,,,,,,,,,,,;1;0.6161468605734844;0.0;0.6580310880829016;0.6755725190839694
1044;Lithuania;882;0;Advanced;Differentiation;Partial Differentiation;Gradient,First order,Directional derivative,,,,,,,,,,;1;0.5702801945152006;1.0;0.6580310880829016;0.6755725190839694
37;Portugal;882;0;Advanced;Differentiation;Partial Differentiation;Gradient,First order,Directional derivative,,,,,,,,,,;1;0.6161468605734844;1.0;0.6580310880829016;0.6755725190839694
1029;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.18009959870424985;1.0;0.6580310880829016;0.6755725190839694
1056;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.278441231929604;1.0;0.6580310880829016;0.6755725190839694
1034;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.23412947831552483;1.0;0.6580310880829016;0.6755725190839694
1046;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.292661847894406;1.0;0.6580310880829016;0.6755725190839694
483;Portugal;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.6743328952631278;1.0;0.6580310880829016;0.6755725190839694
1044;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.5702801945152006;1.0;0.6580310880829016;0.6755725190839694
1044;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative,,,,,,,,,,,;0;0.5702801945152006;1.0;0.6580310880829016;0.6755725190839694
1039;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.22275298554368322;0.9;0.6580310880829016;0.6755725190839694
1039;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.22275298554368322;0.9;0.6580310880829016;0.6755725190839694
1056;Lithuania;885;1;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.278441231929604;0.9;0.6580310880829016;0.6755725190839694
1032;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.278441231929604;0.9;0.6580310880829016;0.6755725190839694
1047;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.2570226756273268;0.9;0.6580310880829016;0.6755725190839694
1075;Portugal;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.33394575255040376;0.9;0.6580310880829016;0.6755725190839694
1044;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.5702801945152006;0.9;0.6580310880829016;0.6755725190839694
1044;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.5702801945152006;0.9;0.6580310880829016;0.6755725190839694
753;Italy;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.37914976287069313;0.9;0.6580310880829016;0.6755725190839694
751;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;0;0.27804315943850827;0.9;0.6580310880829016;0.6755725190839694
1044;Lithuania;886;0;Advanced;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;1;0.5702801945152006;0.5;0.6580310880829016;0.6755725190839694
37;Portugal;886;1;Advanced;Differentiation;Partial Differentiation;Second order,First order,,,,,,,,,,,;1;0.6161468605734844;0.5;0.6580310880829016;0.6755725190839694
1044;Lithuania;887;1;Advanced;Differentiation;Partial Differentiation;First order,,,,,,,,,,,,;1;0.5702801945152006;0.0;0.6580310880829016;0.6755725190839694
37;Portugal;887;1;Advanced;Differentiation;Partial Differentiation;First order,,,,,,,,,,,,;1;0.6161468605734844;0.0;0.6580310880829016;0.6755725190839694
37;Portugal;887;1;Advanced;Differentiation;Partial Differentiation;First order,,,,,,,,,,,,;1;0.6161468605734844;0.0;0.6580310880829016;0.6755725190839694
26;Portugal;888;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.735869448575064;0.33333333333333337;0.4629629629629629;0.4629629629629629
155;Spain;888;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.4345846903986439;0.33333333333333337;0.4629629629629629;0.4629629629629629
61;Portugal;888;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.5876807039597738;0.33333333333333337;0.4629629629629629;0.4629629629629629
552;Portugal;889;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.18353236957888122;0.5;0.4629629629629629;0.4629629629629629
552;Portugal;889;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.18353236957888122;0.5;0.4629629629629629;0.4629629629629629
1557;Portugal;889;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.3863697584627817;0.5;0.4629629629629629;0.4629629629629629
61;Portugal;889;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.5876807039597738;0.5;0.4629629629629629;0.4629629629629629
380;Portugal;890;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.3176498757894107;0.33333333333333337;0.4629629629629629;0.4629629629629629
26;Portugal;890;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.735869448575064;0.33333333333333337;0.4629629629629629;0.4629629629629629
1557;Portugal;890;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.3863697584627817;0.33333333333333337;0.4629629629629629;0.4629629629629629
1516;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.5647149833196345;1.0;0.4629629629629629;0.4629629629629629
380;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.3176498757894107;1.0;0.4629629629629629;0.4629629629629629
552;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.18353236957888122;1.0;0.4629629629629629;0.4629629629629629
1516;Portugal;892;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.5647149833196345;0.33333333333333337;0.4629629629629629;0.4629629629629629
552;Portugal;892;1;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.18353236957888122;0.33333333333333337;0.4629629629629629;0.4629629629629629
26;Portugal;892;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.735869448575064;0.33333333333333337;0.4629629629629629;0.4629629629629629
1516;Portugal;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation,,,,,,,,,,,,;0;0.5647149833196345;0.25;0.4629629629629629;0.4629629629629629
26;Portugal;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation,,,,,,,,,,,,;0;0.735869448575064;0.25;0.4629629629629629;0.4629629629629629
80;Lithuania;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation,,,,,,,,,,,,;0;0.591792982815157;0.25;0.4629629629629629;0.4629629629629629
155;Spain;903;0;Basic;Differential Equations;Differential Equations;Separable variables equation,,,,,,,,,,,,;0;0.4345846903986439;0.25;0.4629629629629629;0.4629629629629629
380;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation,,,,,,,,,,,;0;0.3176498757894107;1.0;0.4629629629629629;0.4629629629629629
552;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation,,,,,,,,,,,;0;0.18353236957888122;1.0;0.4629629629629629;0.4629629629629629
155;Spain;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation,,,,,,,,,,,;0;0.4345846903986439;1.0;0.4629629629629629;0.4629629629629629
37;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation,,,,,,,,,,,;0;0.6161468605734844;1.0;0.4629629629629629;0.4629629629629629
1565;Portugal;905;1;Advanced;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation,,,,,,,,,,,;1;0.21706473915776242;0.0;0.4629629629629629;0.4629629629629629
26;Portugal;906;0;Basic;Differential Equations;Differential Equations;Linear differential equation,,,,,,,,,,,,;0;0.735869448575064;1.0;0.4629629629629629;0.4629629629629629
1050;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.23412947831552483;0.8888888888888888;0.6580310880829016;0.6755725190839694
1039;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.22275298554368322;0.8888888888888888;0.6580310880829016;0.6755725190839694
1047;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.2570226756273268;0.8888888888888888;0.6580310880829016;0.6755725190839694
1045;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.3341294783155248;0.8888888888888888;0.6580310880829016;0.6755725190839694
1038;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.3344706833078926;0.8888888888888888;0.6580310880829016;0.6755725190839694
1049;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.1780431594385083;0.8888888888888888;0.6580310880829016;0.6755725190839694
1075;Portugal;908;1;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.33394575255040376;0.8888888888888888;0.6580310880829016;0.6755725190839694
918;Portugal;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.24389595319827878;0.8888888888888888;0.6580310880829016;0.6755725190839694
1044;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative,,,,,,,,,,,;0;0.5702801945152006;0.8888888888888888;0.6580310880829016;0.6755725190839694
71;Portugal;909;1;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule,,,,,,,,,,;0;0.5647070896240333;0.0;0.6580310880829016;0.6755725190839694
380;Portugal;910;1;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Lagrange multipliers,Saddle point,Unconstrained optimization,Second derivative test,,,,,,,;0;0.3176498757894107;0.0;0.6153846153846154;0.5634920634920635
898;Portugal;911;1;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.4215338638331179;0.5;0.6153846153846154;0.5634920634920635
851;Italy;911;1;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.34311936682675;0.5;0.6153846153846154;0.5634920634920635
851;Italy;911;0;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.34311936682675;0.5;0.6153846153846154;0.5634920634920635
37;Portugal;911;0;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.6161468605734844;0.5;0.6153846153846154;0.5634920634920635
1034;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.23412947831552483;0.8333333333333334;0.6580310880829016;0.6755725190839694
1028;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.19510789859627067;0.8333333333333334;0.6580310880829016;0.6755725190839694
1045;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.3341294783155248;0.8333333333333334;0.6580310880829016;0.6755725190839694
1043;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.18009959870424985;0.8333333333333334;0.6580310880829016;0.6755725190839694
1044;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.5702801945152006;0.8333333333333334;0.6580310880829016;0.6755725190839694
1044;Lithuania;912;1;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution,,,,,,,,;0;0.5702801945152006;0.8333333333333334;0.6580310880829016;0.6755725190839694
913;Ireland;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.6009611890010561;0.41666666666666663;0.5097799511002445;0.4380952380952381
913;Ireland;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.6009611890010561;0.41666666666666663;0.5097799511002445;0.4380952380952381
988;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.666825895663105;0.41666666666666663;0.5097799511002445;0.4380952380952381
988;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.666825895663105;0.41666666666666663;0.5097799511002445;0.4380952380952381
854;Italy;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.5979756821777672;0.41666666666666663;0.5097799511002445;0.4380952380952381
509;Portugal;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.6730310828599552;0.41666666666666663;0.5097799511002445;0.4380952380952381
509;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.6730310828599552;0.41666666666666663;0.5097799511002445;0.4380952380952381
406;Portugal;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.42295840934525;0.41666666666666663;0.5097799511002445;0.4380952380952381
80;Lithuania;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.591792982815157;0.41666666666666663;0.5097799511002445;0.4380952380952381
852;Italy;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.36313988407011666;0.41666666666666663;0.5097799511002445;0.4380952380952381
852;Italy;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.36313988407011666;0.41666666666666663;0.5097799511002445;0.4380952380952381
853;Italy;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system,,,,,,,,;0;0.5409176618478944;0.41666666666666663;0.5097799511002445;0.4380952380952381
988;Portugal;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.666825895663105;0.33333333333333337;0.5097799511002445;0.4380952380952381
855;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.3689637187905372;0.33333333333333337;0.5097799511002445;0.4380952380952381
854;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.5979756821777672;0.33333333333333337;0.5097799511002445;0.4380952380952381
511;Portugal;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.7095037792712211;0.33333333333333337;0.5097799511002445;0.4380952380952381
414;Portugal;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.3800301112361686;0.33333333333333337;0.5097799511002445;0.4380952380952381
80;Lithuania;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.591792982815157;0.33333333333333337;0.5097799511002445;0.4380952380952381
80;Lithuania;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.591792982815157;0.33333333333333337;0.5097799511002445;0.4380952380952381
852;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.36313988407011666;0.33333333333333337;0.5097799511002445;0.4380952380952381
853;Italy;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system,,,,,,,,,;0;0.5409176618478944;0.33333333333333337;0.5097799511002445;0.4380952380952381
351;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.5700208835992782;0.7142857142857143;0.6463414634146342;0.6542056074766356
240;Lithuania;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6117745652629374;0.7142857142857143;0.6463414634146342;0.6542056074766356
626;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.4042816600956136;0.7142857142857143;0.6463414634146342;0.6542056074766356
750;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3592805685828942;0.7142857142857143;0.6463414634146342;0.6542056074766356
1379;Portugal;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6670647391577624;0.7142857142857143;0.6463414634146342;0.6542056074766356
1379;Portugal;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6670647391577624;0.7142857142857143;0.6463414634146342;0.6542056074766356
1557;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3863697584627817;0.7142857142857143;0.6463414634146342;0.6542056074766356
1557;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3863697584627817;0.7142857142857143;0.6463414634146342;0.6542056074766356
1564;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.16185741767137118;0.7142857142857143;0.6463414634146342;0.6542056074766356
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.7142857142857143;0.6463414634146342;0.6542056074766356
181;Italy;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.7142857142857143;0.6463414634146342;0.6542056074766356
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.7142857142857143;0.6463414634146342;0.6542056074766356
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.7142857142857143;0.6463414634146342;0.6542056074766356
176;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.48627697464906766;0.7142857142857143;0.6463414634146342;0.6542056074766356
240;Lithuania;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6117745652629374;0.4;0.6463414634146342;0.6542056074766356
626;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.4042816600956136;0.4;0.6463414634146342;0.6542056074766356
750;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3592805685828942;0.4;0.6463414634146342;0.6542056074766356
1379;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6670647391577624;0.4;0.6463414634146342;0.6542056074766356
1557;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3863697584627817;0.4;0.6463414634146342;0.6542056074766356
1557;Portugal;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3863697584627817;0.4;0.6463414634146342;0.6542056074766356
1564;Portugal;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.16185741767137118;0.4;0.6463414634146342;0.6542056074766356
181;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.4;0.6463414634146342;0.6542056074766356
181;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3133725691865227;0.4;0.6463414634146342;0.6542056074766356
176;Italy;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.48627697464906766;0.4;0.6463414634146342;0.6542056074766356
240;Lithuania;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6117745652629374;0.6666666666666667;0.6463414634146342;0.6542056074766356
626;Italy;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.4042816600956136;0.6666666666666667;0.6463414634146342;0.6542056074766356
750;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.3592805685828942;0.6666666666666667;0.6463414634146342;0.6542056074766356
1379;Portugal;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain,,,,,,,,,,,;0;0.6670647391577624;0.6666666666666667;0.6463414634146342;0.6542056074766356
